,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Visitor_isReturning,x0_AugMonth,x0_DecMonth,x0_FebMonth,x0_JulMonth,x0_JuneMonth,x0_MarMonth,x0_MayMonth,x0_NovMonth,x0_OctMonth,x0_SepMonth,x0_1OperatingSystems,x0_2OperatingSystems,x0_3OperatingSystems,x0_4OperatingSystems,x0_5OperatingSystems,x0_6OperatingSystems,x0_7OperatingSystems,x0_8OperatingSystems,x0_1Region,x0_2Region,x0_3Region,x0_4Region,x0_5Region,x0_6Region,x0_7Region,x0_8Region,x0_9Region,random
10377,5.0,75.25,0.0,0.0,35.0,572.9761905,0.005405405,0.014414414,0.0,0.0,Dec,3,2.0,1,3.0,Returning_Visitor,1.0,False,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9178813527744822
10378,1.0,98.0,0.0,0.0,39.0,2555.994444,0.005263158,0.005668016,0.0,0.0,Dec,2,2.0,1,2.0,Returning_Visitor,0.0,False,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13987432598224991
10379,0.0,0.0,0.0,0.0,8.0,113.6666667,0.0,0.025,0.0,0.0,Nov,2,2.0,4,13.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02584682986710296
10380,0.0,0.0,0.0,0.0,18.0,706.05,0.006666666999999999,0.044938272,0.0,0.0,Nov,1,8.0,1,11.0,Returning_Visitor,1.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8763835232017286
10381,3.0,75.5,1.0,0.0,130.0,4737.087716,0.006060606,0.011475963999999998,43.77424082,0.0,Nov,2,2.0,1,2.0,Returning_Visitor,0.0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7495366092023825
10382,1.0,78.0,0.0,0.0,2.0,25.75,0.0,0.066666667,0.0,0.0,Nov,4,2.0,6,8.0,New_Visitor,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5621945146598438
10383,3.0,53.0,5.0,9.5,218.0,8205.68794,0.02357037,0.039663918,1.18073661,0.0,Nov,1,1.0,3,3.0,Returning_Visitor,0.0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964806751265736
10384,9.0,137.32222219999997,1.0,418.5,41.0,1933.244444,0.006079027,0.021222361,0.0,0.0,Dec,2,2.0,1,2.0,Returning_Visitor,0.0,False,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29745555506746013
10385,7.0,154.0,3.0,248.1666667,34.0,886.4791667000003,0.0,0.005128205,77.801588,0.0,Dec,2,2.0,1,2.0,New_Visitor,0.0,True,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7355902546143557
10386,3.0,77.5,0.0,0.0,35.0,1000.8,0.0,0.013888889,0.0,0.0,Dec,4,2.0,1,6.0,Returning_Visitor,0.0,False,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7930165726658567
10387,7.0,235.75,4.0,66.5,37.0,729.7916667000002,0.004545455,0.018181818,60.42298474,0.0,Nov,2,2.0,1,2.0,Returning_Visitor,0.0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32205250560127374
10388,0.0,0.0,0.0,0.0,12.0,335.0,0.018181818,0.045454545,0.0,0.0,Dec,1,1.0,8,10.0,Returning_Visitor,0.0,False,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24790558678389185
10389,0.0,0.0,0.0,0.0,8.0,96.0,0.025,0.05,0.0,0.0,Nov,2,4.0,9,20.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1776819314518031
10390,3.0,118.0,0.0,0.0,2.0,96.25,0.0,0.025,0.0,0.0,Dec,8,13.0,9,20.0,Returning_Visitor,0.0,False,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.513154958343366
10391,0.0,0.0,0.0,0.0,24.0,386.75,0.016666667,0.051388889000000014,0.0,0.0,Nov,2,4.0,1,3.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5642412492389596
10392,9.0,320.2708333,2.0,298.3333333,51.0,1788.370821,0.016969697,0.014709835,8.21617792,0.0,Nov,3,2.0,3,2.0,Returning_Visitor,1.0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9331511853721548
10393,0.0,0.0,0.0,0.0,11.0,251.2916667,0.0,0.011111111000000002,0.0,0.0,Nov,3,2.0,2,11.0,Returning_Visitor,1.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2562712889221005
10394,2.0,7.0,0.0,0.0,56.0,656.7681818,0.0,0.006941639,0.0,0.0,Nov,3,2.0,1,1.0,Returning_Visitor,1.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9310130561441156
10395,2.0,21.25,0.0,0.0,33.0,968.6444444,0.019191919,0.023480257,0.0,0.0,Nov,3,2.0,1,8.0,Returning_Visitor,1.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15268691497389986
10396,0.0,0.0,0.0,0.0,3.0,159.0,0.0,0.033333333,0.0,0.0,Dec,1,1.0,1,1.0,Returning_Visitor,0.0,False,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297996226057488
10397,0.0,0.0,0.0,0.0,47.0,2455.1476190000008,0.007407406999999999,0.023703704,0.0,0.0,Nov,3,2.0,1,3.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07990791585648094
10398,0.0,0.0,0.0,0.0,6.0,203.0,0.0,0.033333333,0.0,0.0,Nov,4,1.0,2,3.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3392497742601329
10399,1.0,131.5,1.0,19.0,62.0,1524.962997,0.0,0.003266621,83.96813664,0.0,Nov,2,2.0,1,2.0,New_Visitor,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019322316286133345
10400,2.0,64.0,0.0,0.0,10.0,341.25,0.016666667,0.030555556,0.0,0.0,Nov,3,2.0,3,10.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11381562471416617
10401,4.0,68.10769231,6.0,1022.25,104.0,8130.964914,0.003787879,0.01763475,5.9074759389999985,0.0,Nov,1,1.0,4,2.0,Returning_Visitor,0.0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.48290652012175994
10402,1.0,5.0,2.0,17.0,126.0,5276.227193,0.011548556,0.033933258,0.0,0.0,Dec,2,2.0,9,1.0,Returning_Visitor,1.0,False,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8880275800895122
10403,0.0,0.0,0.0,0.0,24.0,381.3583333,0.008333333,0.0225,0.0,0.0,Dec,2,2.0,1,1.0,Returning_Visitor,0.0,False,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6279347052540485
10404,3.0,54.5,2.0,7.0,3.0,23.0,0.066666667,0.066666667,0.0,0.0,Dec,1,1.0,1,8.0,Returning_Visitor,0.0,False,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.794253345616513
10405,9.0,243.25,3.0,1475.25,79.0,3497.214286,0.003448276,0.012643678,32.59864309,0.0,Dec,2,2.0,2,2.0,Returning_Visitor,0.0,False,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4699522400578414
10406,3.0,150.25,0.0,0.0,71.0,2065.838165,0.006103286,0.015796946,0.0,0.0,Nov,2,2.0,1,2.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.552418143582806
10407,2.0,14.0,0.0,0.0,81.0,1441.9105880000004,0.002469136,0.013932981,2.76959892,0.0,Nov,2,2.0,3,2.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4599751444703639
10408,1.0,7.0,0.0,0.0,50.0,2330.727381,0.023809524,0.031399417,0.0,0.0,Nov,3,2.0,3,3.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6079278308680934
10409,4.0,118.5,1.0,8.5,62.0,2910.632251,0.005833333,0.017587302,25.05062136,0.0,Nov,3,2.0,1,2.0,Returning_Visitor,0.0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10736174236901719
10410,0.0,0.0,0.0,0.0,9.0,1626.0,0.022222222000000003,0.07777777799999999,0.0,0.0,Nov,2,2.0,3,2.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39489022887842695
10411,0.0,0.0,0.0,0.0,74.0,2719.734091,0.008108108000000001,0.024324324,0.0,0.0,Nov,2,2.0,5,1.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4997535839705445
10412,7.0,86.27777778,2.0,21.0,80.0,2170.286706,0.003571429,0.021527778,25.76598645,0.0,Nov,3,2.0,1,10.0,Returning_Visitor,1.0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6068840192424017
10413,0.0,0.0,0.0,0.0,20.0,837.25,0.015,0.041666667,0.0,0.0,Dec,6,5.0,1,1.0,Returning_Visitor,0.0,False,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23880226439302243
10414,3.0,155.75,1.0,0.0,62.0,2038.772727,0.007070707,0.0254662,17.60269465,0.0,Nov,2,4.0,1,10.0,Returning_Visitor,1.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48234828430516397
10415,6.0,31.0,0.0,0.0,17.0,1494.25,0.020289855,0.031449275,0.0,0.0,Nov,1,1.0,3,7.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7119314550186564
10416,0.0,0.0,0.0,0.0,8.0,249.0,0.0,0.020833333,0.0,0.0,Nov,2,2.0,2,2.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7055539652586275
10417,0.0,0.0,0.0,0.0,6.0,316.25,0.0,0.033333333,0.0,0.0,Dec,3,13.0,9,20.0,Returning_Visitor,0.0,False,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19849533734993496
10418,2.0,25.0,0.0,0.0,25.0,243.1666667,0.016666667,0.057283951,0.0,0.0,Nov,2,2.0,3,6.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8825111196601967
10419,3.0,1115.5,0.0,0.0,21.0,1469.666667,0.008695652,0.014492753999999997,0.0,0.0,Nov,1,1.0,1,8.0,Returning_Visitor,1.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22097545682799957
10420,10.0,143.58333330000005,1.0,92.0,245.0,7793.1586849999985,0.001587302,0.004610177,59.42458922,0.0,Nov,3,2.0,1,8.0,Returning_Visitor,0.0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522895937268682
10421,2.0,144.5,0.0,0.0,7.0,416.5,0.044444444000000013,0.031111111,0.0,0.0,Nov,3,2.0,3,8.0,Returning_Visitor,1.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2883658973212342
10422,0.0,0.0,0.0,0.0,41.0,1130.92619,0.0,0.015447154,0.0,0.0,Dec,2,2.0,8,2.0,New_Visitor,0.0,False,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9725659075937075
10423,0.0,0.0,0.0,0.0,10.0,371.5,0.0,0.04,0.0,0.0,Nov,2,2.0,4,10.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9964995242465843
10424,2.0,28.0,0.0,0.0,51.0,2587.766667000001,0.0,0.007434641,21.47448516,0.0,Nov,4,2.0,3,10.0,Returning_Visitor,0.0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13180915354002887
10425,1.0,6.0,0.0,0.0,6.0,125.0,0.0,0.05714285700000001,0.0,0.0,Dec,2,2.0,6,1.0,Returning_Visitor,0.0,False,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0026919051390837945
10426,0.0,0.0,0.0,0.0,6.0,39.33333333,0.0,0.025,0.0,0.0,Dec,3,2.0,1,3.0,Returning_Visitor,0.0,False,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2537859097199274
10427,1.0,5.0,0.0,0.0,63.0,1405.327056,0.003174603,0.006349206,8.44235219,0.0,Nov,2,2.0,1,1.0,Returning_Visitor,0.0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30352484715197836
10428,0.0,0.0,0.0,0.0,15.0,612.0,0.0,0.013333333,0.0,0.0,Nov,1,2.0,8,2.0,Returning_Visitor,1.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.50812268120171
10429,0.0,0.0,0.0,0.0,8.0,183.0,0.0,0.00625,0.0,0.0,Dec,2,4.0,4,1.0,Returning_Visitor,0.0,False,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6865391549088602
10430,7.0,222.8166667,1.0,0.0,22.0,1032.75,0.0,0.019230769,16.98117776,0.0,Nov,2,2.0,2,10.0,Returning_Visitor,1.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5396179722889669
10431,8.0,130.7,0.0,0.0,3.0,87.5,0.0,0.022222222000000003,0.0,0.0,Nov,2,2.0,1,3.0,New_Visitor,1.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426709558606328
10432,2.0,75.0,0.0,0.0,29.0,1279.089286,0.003333333,0.014166667,35.60912359,0.0,Nov,2,2.0,3,3.0,Returning_Visitor,0.0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8260165334761195
10433,1.0,22.75,0.0,0.0,1.0,0.0,0.0,0.066666667,0.0,0.0,Dec,1,1.0,1,8.0,New_Visitor,0.0,True,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1365249971790572
10434,3.0,84.5,0.0,0.0,6.0,53.375,0.05,0.035,0.0,0.0,Nov,1,1.0,3,10.0,Returning_Visitor,1.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3457343742287041
10435,4.0,195.5,0.0,0.0,31.0,1028.533333,0.018181818,0.031313131,77.66478213,0.0,Nov,3,2.0,1,13.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408123889013991
10436,2.0,11.0,0.0,0.0,11.0,976.0,0.024358974,0.044688645,0.0,0.0,Dec,1,1.0,1,1.0,Returning_Visitor,0.0,False,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44608732368337456
10437,0.0,0.0,2.0,59.5,43.0,760.875,0.018412698,0.036790123,0.0,0.0,Dec,4,2.0,1,2.0,Returning_Visitor,1.0,False,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6054714183357839
10438,6.0,218.5714286,0.0,0.0,35.0,1760.613095,0.0,0.01375,16.81772593,0.0,Nov,2,2.0,3,2.0,Returning_Visitor,0.0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08601671503532582
10439,0.0,0.0,0.0,0.0,7.0,284.5,0.0,0.028571429,128.4686939,0.0,Dec,2,2.0,4,10.0,Returning_Visitor,0.0,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4901136477324768
10440,9.0,198.4333333,7.0,636.75,113.0,3312.879422,0.004032258,0.016482015,0.0,0.0,Nov,2,2.0,2,2.0,Returning_Visitor,0.0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16372235189388562
10441,0.0,0.0,0.0,0.0,10.0,348.25,0.02,0.024,0.0,0.0,Nov,2,2.0,4,13.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5772480315370788
10442,2.0,90.0,0.0,0.0,19.0,921.6,0.02,0.03,55.46963196,0.0,Nov,3,2.0,3,8.0,Returning_Visitor,0.0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8353039694529717
10443,0.0,0.0,0.0,0.0,8.0,83.5,0.075,0.1,0.0,0.0,Dec,2,2.0,5,2.0,Returning_Visitor,0.0,False,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.597169405463695
10444,0.0,0.0,0.0,0.0,7.0,244.25,0.0,0.028571429,0.0,0.0,Dec,2,2.0,1,13.0,Returning_Visitor,0.0,False,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9678813860645993
