Administrative;Administrative_Duration;Informational;Informational_Duration;ProductRelated;ProductRelated_Duration;BounceRates;ExitRates;PageValues;SpecialDay;Month;OperatingSystems;Browser;Region;TrafficType;VisitorType;Weekend;Revenue
6;106.5;0;0;3;70.5;0;0.022222222;0;0;May;2;2;4;3;Returning_Visitor;FALSE;FALSE
6;175;1;10;25;2877.5;0.007692308;0.037435897;0;0;May;2;2;7;1;Returning_Visitor;FALSE;FALSE
6;2.771.666.667;2;900.5;24;1.448.333.333;0;0.003846154;0;0;May;2;4;4;2;New_Visitor;TRUE;FALSE
6;51;0;0;26;536;0.007407407;0.012345679;0;0;May;2;2;1;4;Returning_Visitor;FALSE;FALSE
6;32.5;2;62.5;80;1.190.418.903;0.005714286;0.027420635;7.530.107.143;0.8;May;2;2;1;4;Returning_Visitor;FALSE;FALSE
6;107;1;10.5;5;39.5;0;0.0125;0;0;May;2;2;1;5;New_Visitor;FALSE;FALSE
6;111;0;0;13;522;0;0.011111111;3.665.444.444;0;May;2;2;2;2;New_Visitor;FALSE;TRUE
6;77;0;0;42;3.436.066.667;0.000757576;0.019480519;0;0;May;2;2;3;4;Returning_Visitor;FALSE;FALSE
6;91.5;0;0;9;115.5;0.018181818;0.018181818;0;0;May;3;2;9;3;Returning_Visitor;TRUE;FALSE
6;211;1;58;41;2.078.666.667;0.008333333;0.028125;0;0;May;2;2;8;6;Returning_Visitor;FALSE;FALSE
6;220;2;327;50;1.845.166.667;0.011111111;0.022376543;1.009.862.222;0;May;2;2;3;1;Returning_Visitor;FALSE;FALSE
6;65;2;243;19;6.816.190.476;0;0.011794872;2.829.538.462;1;May;2;2;1;2;Returning_Visitor;TRUE;TRUE
6;1.089.166.667;0;0;24;5.164.166.667;0;0.013333333;81.816;0;May;2;2;1;5;Returning_Visitor;TRUE;TRUE
6;374;0;0;83;7.919.559.524;0.013636364;0.025536616;0;0.6;May;3;2;1;1;Returning_Visitor;FALSE;FALSE
6;545;4;101.5;53;2.797.213.095;0.004098361;0.02454223;2.227.278.689;0.8;May;3;2;1;4;Returning_Visitor;FALSE;FALSE
6;60;0;0;4;34;0;0.033333333;0;0;May;2;2;9;5;New_Visitor;FALSE;FALSE
6;299;1;41;36;6.964.027.778;0;0.002631579;0;0;May;2;2;2;4;New_Visitor;TRUE;FALSE
6;93.5;0;0;23;2.513.333.333;0;0.013768116;0;0;May;2;2;3;3;New_Visitor;FALSE;FALSE
6;63;1;16;187;4.987.688.889;0.003108808;0.011118588;1.080.188.719;0;May;4;1;2;2;Returning_Visitor;FALSE;FALSE
6;71.5;1;37;15;2.872.916.667;0;0.001234568;0;0;May;1;1;3;2;Returning_Visitor;FALSE;FALSE
6;2.454.666.667;0;0;57;1.575.216.667;0.006896552;0.030172414;0;0;May;4;2;3;6;Returning_Visitor;FALSE;FALSE
6;175;0;0;6;262;0;0.018181818;0;0;May;1;1;4;2;Returning_Visitor;TRUE;FALSE
6;4.066.666.667;0;0;49;783.45;0;0.007692308;4.272.807.692;0;May;2;2;1;2;Returning_Visitor;TRUE;FALSE
6;142.3;0;0;108;1.479.083.333;0.001785714;0.007142857;0;0.8;May;2;2;1;6;Returning_Visitor;FALSE;FALSE
6;88;0;0;17;5.389.666.667;0;0.021929825;0;0;May;2;2;5;4;Returning_Visitor;FALSE;FALSE
6;203.5;0;0;13;645.5;0;0.004166667;0;0.6;May;2;2;3;2;New_Visitor;FALSE;FALSE
6;99.5;0;0;11;143;0;0.014285714;0;0;May;2;10;8;2;Returning_Visitor;FALSE;FALSE
6;5.233.333.333;3;37;34;5.812.261.905;0.023809524;0.030213239;0;0;May;2;2;2;1;Returning_Visitor;TRUE;FALSE
6;162.5;0;0;39;1.634.095.238;0;0.011111111;8.604.391.304;0;May;3;3;5;2;Returning_Visitor;FALSE;FALSE
6;1.403.333.333;0;0;9;88.95;0;0.004761905;0;0;May;3;2;2;3;New_Visitor;FALSE;FALSE
6;34.4;0;0;44;1.820.566.667;0.029166667;0.055555556;15.184.125;0.6;May;2;2;4;6;Returning_Visitor;FALSE;FALSE
6;2.003.333.333;0;0;9;154;0;0.030769231;0;0;May;1;1;1;1;Returning_Visitor;FALSE;FALSE
6;224;0;0;33;677.95;0.005714286;0.01968254;0;0;May;3;2;3;4;Returning_Visitor;FALSE;FALSE
6;1.868.666.667;0;0;126;3.372.826.797;0.00625;0.023480903;0;0.6;May;2;2;7;2;Returning_Visitor;FALSE;FALSE
6;253.75;3;33;19;5.695.138.889;0.023076923;0.03034188;0;0.2;May;3;2;2;3;Returning_Visitor;FALSE;FALSE
6;75;0;0;33;1.930.333.333;0.012222222;0.039074074;0;0;May;2;2;4;11;Returning_Visitor;FALSE;FALSE
6;132;1;5;30;1.039.244.444;0.005714286;0.017809524;3.998;0.6;May;3;2;4;3;Returning_Visitor;FALSE;TRUE
6;70.5;2;9;25;2852;0.013333333;0.043333333;0;0;May;2;2;9;3;Returning_Visitor;FALSE;FALSE
6;108;2;4.366.666.667;118;37.128.116;0.003252033;0.010310363;8.256.572.358;0;May;2;10;3;4;Returning_Visitor;TRUE;FALSE
6;9.883.333.333;1;0;34;1.644.857.143;0.005;0.0265;0;0;May;2;5;1;1;Returning_Visitor;FALSE;FALSE
6;102.5;1;10;23;237.25;0;0.005185185;0;0;May;2;2;1;4;Returning_Visitor;FALSE;FALSE
6;2.813.333.333;3;108;14;5.626.666.667;0;0.011764706;0;0.6;May;1;1;1;2;New_Visitor;FALSE;FALSE
6;1279.5;0;0;72;1.032.761.905;0;0.001388889;0;0;May;2;4;1;3;New_Visitor;FALSE;FALSE
6;4.918.333.333;0;0;44;1.065.501.515;0.006333333;0.036774359;5.322.268.667;0.4;May;2;2;2;2;Returning_Visitor;FALSE;FALSE
6;9.866.666.667;3;35;21;458.7;0.016666667;0.026388889;84.525;0;May;1;1;1;3;Returning_Visitor;FALSE;FALSE
6;141.5;3;474.5;46;1.431.333.333;0.003703704;0.015432099;6.076.734.568;0;May;1;1;1;4;Returning_Visitor;TRUE;FALSE
6;135.5;0;0;23;619.5;0.008333333;0.0125;0;0;May;2;6;3;3;Returning_Visitor;FALSE;FALSE
6;561;0;0;29;1.816.427.273;0.011458333;0.020880682;0;0;May;3;2;5;13;Returning_Visitor;FALSE;FALSE
6;394.1;4;489.6;40;1190.4;0;0.012318841;1.719.073.913;0;May;3;2;1;11;Returning_Visitor;FALSE;FALSE
6;1.041.136.364;3;95;95;2.411.789.279;0;0.01068254;1.678.420.229;0;May;3;2;5;6;Returning_Visitor;FALSE;FALSE
6;449.25;0;0;29;7.783.583.333;0.013793103;0.024137931;0;0;May;3;2;5;3;Returning_Visitor;TRUE;FALSE
6;475.75;1;18;28;1559.65;0.0125;0.027083333;1.581.839.583;0;May;2;2;5;4;Returning_Visitor;FALSE;TRUE
6;79.1;0;0;25;4.346.714.286;0;0.007142857;0;0;May;2;2;1;2;New_Visitor;TRUE;FALSE
6;595.1;3;1439;19;1.119.716.667;0;0.016666667;0;0;May;1;1;8;2;Returning_Visitor;FALSE;FALSE
6;212;1;9;10;491;0;0.004444444;0;0.6;May;1;1;1;2;Returning_Visitor;FALSE;FALSE
6;1.248.611.111;3;243;25;1.971.194.444;0.007142857;0.030238095;24.897;0;May;2;2;5;4;Returning_Visitor;FALSE;TRUE
6;110;0;0;21;8.843.333.333;0;0.016231884;1.794.797.101;0;May;1;2;5;2;Returning_Visitor;FALSE;FALSE
6;17;0;0;51;1.056.616.667;0.016734694;0.036472303;0;0.8;May;2;2;3;11;Returning_Visitor;FALSE;FALSE
6;89;1;0;29;1.183.233.333;0.013793103;0.025517241;0;0.2;May;3;2;1;2;Returning_Visitor;FALSE;FALSE
6;1.695.666.667;0;0;21;1.853.535.714;0;0.021727273;0;0;May;3;2;4;4;Returning_Visitor;TRUE;FALSE
6;4.627.272.727;0;0;113;221.666.832;0.005357143;0.014344857;8.353.508.036;0.2;May;2;2;1;1;Returning_Visitor;FALSE;FALSE
6;703.5;3;23;26;2259.55;0.001960784;0.015686275;14.388;0;May;1;1;1;3;Returning_Visitor;FALSE;FALSE
6;312;1;11;92;2.710.570.238;0.016842105;0.026417863;0;0.6;May;2;2;4;3;Returning_Visitor;FALSE;FALSE
6;79.5;1;19;11;314.25;0;0.003333333;0;0;May;2;2;1;2;New_Visitor;TRUE;FALSE
6;210.5;0;0;26;549.55;0.017241379;0.032758621;0;0;May;3;2;1;11;Returning_Visitor;TRUE;FALSE
6;313;2;0;49;2.382.428.571;0.022641509;0.048227559;5.513.345.912;0;May;4;2;1;4;Returning_Visitor;TRUE;FALSE
6;51.5;0;0;29;9.449.166.667;0;0.014285714;4.901.914.286;0;May;2;2;4;2;Returning_Visitor;TRUE;TRUE
6;2.002.222.222;2;126;146;7.253.676.493;0.006570513;0.020305773;5.942.025.641;0.4;May;2;2;3;1;Returning_Visitor;FALSE;FALSE
6;6.180.666.667;0;0;50;1.342.083.333;0;0.004385965;2.806.804.986;0;June;2;2;6;11;New_Visitor;FALSE;TRUE
6;545.65;3;2.043.466.667;69;1.182.432.333;0.000684932;0.002998087;1.971.529.542;0;Nov;2;2;1;13;Returning_Visitor;TRUE;TRUE
6;53;0;0;40;7.788.333.333;0;0.009469697;8.480.846.261;0;Aug;1;1;1;4;New_Visitor;TRUE;FALSE
6;82.14;0;0;12;191.1;0;0.0125;0;0;Nov;2;4;9;4;Returning_Visitor;FALSE;FALSE
6;85.2;0;0;11;203;0;0;0;0;Nov;2;2;5;2;Returning_Visitor;FALSE;FALSE
6;89.8;0;0;26;1.570.133.333;0;0.005357143;0;0;June;2;2;8;4;New_Visitor;TRUE;FALSE
6;4.503.333.333;1;69.6;120;5.771.466.862;0.002755906;0.014537746;4.586.910.248;0;Aug;4;2;1;2;Returning_Visitor;FALSE;FALSE
6;66.55;0;0;41;1.556.523.333;0.005681818;0.012878788;0;0;Aug;3;2;1;4;Returning_Visitor;TRUE;FALSE
6;6.368.333.333;0;0;8;1.297.611.111;0.017857143;0.068923933;0;0;June;3;2;3;3;Returning_Visitor;FALSE;FALSE
6;6.617.666.667;6;204;8;254.25;0.025;0.042222222;0;0;Aug;3;2;4;2;Returning_Visitor;TRUE;FALSE
6;1.672.033.333;0;0;28;5.183.966.667;0.006060606;0.013333333;0;0;Oct;2;2;3;2;Returning_Visitor;TRUE;FALSE
6;1.448.333.333;0;0;23;1.007.233.333;0;0.027586207;1.957.059.225;0;Oct;2;2;1;2;Returning_Visitor;FALSE;FALSE
6;80.5;1;1.006.666.667;23;477.7;0;0.007142857;0;0;Jul;4;2;7;2;New_Visitor;TRUE;FALSE
6;6.311.073.171;3;7.6;28;2.104.573.984;0.007189542;0.034273974;3.551.518.951;0;Nov;2;2;5;6;Returning_Visitor;FALSE;FALSE
6;88.28;0;0;17;3.109.714.286;0.031578947;0.035247209;0;0;Oct;3;2;1;13;Returning_Visitor;FALSE;FALSE
6;103.9;3;50.2;9;1.759.066.667;0.011764706;0.024705882;0;0;Sep;1;1;7;5;Returning_Visitor;FALSE;FALSE
6;1.410.583.333;0;0;46;1.728.866.268;0;0.019059741;0;0;June;2;2;7;4;Returning_Visitor;FALSE;FALSE
6;176.6;2;204.4;45;7.893.666.667;0;0.004255319;0;0;June;2;5;7;2;New_Visitor;FALSE;FALSE
6;67.4;0;0;13;2.177.611.111;0.0125;0.025;0;0;Oct;2;2;5;7;Returning_Visitor;TRUE;FALSE
6;177.6;0;0;17;2.847.833.333;0.009090909;0.022727273;3.199.181.419;0;Oct;4;1;1;2;Returning_Visitor;FALSE;TRUE
6;188.5;0;0;25;590.6;0;0.003703704;0;0;Aug;2;2;1;2;New_Visitor;TRUE;FALSE
6;344.2;3;201.4;51;1.693.633.333;0.003703704;0.014814815;1.127.445.733;0;Nov;2;6;1;2;Returning_Visitor;FALSE;FALSE
6;1.013.886.667;1;378.8;8;230.28;0;0.02254902;1.386.451.214;0;Sep;2;2;3;2;Returning_Visitor;TRUE;FALSE
6;130.5;2;439.2;78;5.526.080.123;0;0.010699588;0.838988251;0;Nov;2;2;9;1;Returning_Visitor;FALSE;FALSE
6;47.3;0;0;14;858.2;0;0.010526316;0;0;Oct;4;1;3;5;New_Visitor;FALSE;TRUE
6;100.1;0;0;4;60.4;0;0.022222222;0;0;Sep;2;4;7;2;New_Visitor;FALSE;TRUE
6;69.4;1;25.2;18;1009.55;0;0.002380952;0;0;Jul;2;2;2;2;New_Visitor;FALSE;FALSE
6;288;0;0;16;475.3;0.010526316;0.036842105;0;0;Sep;2;2;2;13;Returning_Visitor;FALSE;FALSE
6;91.2;1;69.6;29;1.618.233.333;0;0.01620753;9.231.934.863;0;Nov;2;2;1;6;Returning_Visitor;FALSE;FALSE
6;134.36;0;0;22;5.689.683.333;0.017391304;0.021614907;1.239.204.312;0;Sep;1;2;6;2;Returning_Visitor;TRUE;TRUE
6;7.545.333.333;0;0;8;7.492.333.333;0;0.008974359;0;0;Nov;3;2;3;1;Returning_Visitor;FALSE;FALSE
6;113;0;0;18;359.4;0.008333333;0.05;0;0;Sep;2;2;3;1;Returning_Visitor;FALSE;FALSE
6;9.257.142.857;1;793.8;38;2.436.605.534;0;0.035895135;2.731.414.742;0;Jul;2;10;1;2;Returning_Visitor;FALSE;FALSE
6;1.866.666.667;2;100.8;11;347.4;0;0.015;0;0;Aug;3;2;4;5;Returning_Visitor;FALSE;TRUE
6;106.18;2;115.8;32;5.184.433.333;0.001960784;0.014215686;0;0;Aug;3;2;6;4;Returning_Visitor;FALSE;FALSE
6;4.402.813.953;1;17.72;18;864.1;0;0.002777778;0;0;Sep;2;2;5;2;New_Visitor;FALSE;FALSE
6;107.04;3;53.2;114;50.666.611;0.006666667;0.016180556;0;0;Nov;3;2;3;3;Returning_Visitor;TRUE;FALSE
6;2.070.928.571;1;52.4;35;2.239.502.857;0.010833333;0.024333333;0;0;Nov;1;1;8;3;Returning_Visitor;FALSE;FALSE
6;6.036.666.667;3;189.3;12;304.7;0;0.038596491;2.848.312.236;0;June;2;2;1;4;Returning_Visitor;FALSE;TRUE
6;7.851.333.333;1;63.4;110;1.691.236.147;0.003448276;0.019359924;1.918.310.758;0;Aug;2;2;7;4;Returning_Visitor;TRUE;FALSE
6;322.35;0;0;33;1.845.394.615;0;0.009714286;3.942.556.512;0;Jul;2;2;1;1;Returning_Visitor;FALSE;TRUE
6;333.54;0;0;12;568.1;0;0.0125;1.963.031.016;0;Nov;2;4;5;2;New_Visitor;FALSE;TRUE
6;268.95;2;153;139;5.286.587.577;0.002959159;0.018209889;0;0;Nov;1;1;1;3;Returning_Visitor;FALSE;FALSE
6;71.5;0;0;79;1854.26;0.039;0.06880303;2.852.036.737;0;Jul;2;2;9;1;Returning_Visitor;FALSE;FALSE
6;1.586.704.505;1;430.2;146;5.602.006.712;0.002671513;0.00935218;6.711.290.592;0;Nov;2;10;7;2;Returning_Visitor;FALSE;TRUE
6;432.2;0;0;30;363.677.619;0.003030303;0.014018978;121.958.841;0;Oct;1;1;3;2;Returning_Visitor;FALSE;TRUE
6;206.03;0;0;129;3.778.345;0.010687023;0.024611656;2.169.469.761;0;Oct;2;2;1;3;Returning_Visitor;FALSE;TRUE
6;8.201.111.111;2;211.6;162;6.117.814.359;0;0.003964551;2.236.033.441;0;Sep;2;2;1;6;Returning_Visitor;FALSE;FALSE
6;175.1;0;0;3;27.6;0;0.011111111;0;0;Jul;2;10;3;5;New_Visitor;FALSE;FALSE
6;128.5;1;0;32;7.967.066.667;0.027027027;0.041441441;0;0;Nov;2;4;1;1;Returning_Visitor;TRUE;FALSE
6;189.8;0;0;9;2.088.333.333;0;0.015384615;7.031.635.146;0;Nov;2;2;3;2;New_Visitor;FALSE;TRUE
6;159.7;1;72.6;44;531.72;0;0.003921569;0;0;Oct;2;2;2;5;New_Visitor;FALSE;FALSE
6;1.800.666.667;0;0;3;111.8;0;0.007142857;0;0;Aug;2;2;9;5;New_Visitor;TRUE;FALSE
6;4.463.833.333;0;0;28;7.891.266.667;0.01;0.012860238;375.474.164;0;Nov;2;2;1;2;Returning_Visitor;FALSE;FALSE
6;141;0;0;47;8.303.411.669;0.004421769;0.028456454;0;0;Aug;1;1;4;2;Returning_Visitor;FALSE;FALSE
6;73.3;1;0;120;2.872.719.031;0.000226757;0.011948854;5.915.342.917;0;Aug;2;2;2;1;Returning_Visitor;FALSE;FALSE
6;130;2;14.2;30;2472.24;0.03537037;0.05723545;0;0;June;1;1;3;3;Returning_Visitor;FALSE;FALSE
6;202.1;0;0;47;3.633.953.333;0.00130719;0.017287582;1.614.887.273;0;Oct;4;2;8;1;Returning_Visitor;FALSE;FALSE
6;52.7;0;0;88;1.568.533.333;0;0.005128205;0;0;June;2;5;1;2;Returning_Visitor;TRUE;FALSE
6;88.6;0;0;4;59.4;0;0.028571429;0;0;Nov;2;2;7;2;Returning_Visitor;FALSE;FALSE
6;231.9;0;0;8;188.3;0;0.014285714;1.215.713.406;0;Sep;2;2;1;4;Returning_Visitor;FALSE;FALSE
6;3.206.666.667;0;0;41;192.110.307;0.014074074;0.032987654;5.290.262.526;0;Jul;2;2;3;1;Returning_Visitor;FALSE;FALSE
6;101.2;2;438.7;53;1.692.694.155;0.012068966;0.022197723;0;0;Aug;3;2;4;1;Returning_Visitor;FALSE;FALSE
6;287;0;0;80;5.046.056.667;0.011084337;0.025771658;0.579785745;0;Oct;2;2;4;3;Returning_Visitor;FALSE;FALSE
6;3.609.166.667;4;114.2;17;806.65;0.01;0.015;0;0;June;2;10;3;5;New_Visitor;TRUE;FALSE
6;168.85;0;0;22;383.2;0.002666667;0.0096;0;0;Jul;2;2;1;2;Returning_Visitor;FALSE;FALSE
6;109.2;0;0;31;6.632.777.778;0.005882353;0.007058824;0;0;Oct;1;1;1;3;Returning_Visitor;FALSE;FALSE
6;8.596.666.667;1;2;76;1.464.209.618;0.009803094;0.01785746;0;0;Aug;3;2;8;4;Returning_Visitor;FALSE;FALSE
6;202.4;1;0;22;2.006.046.667;0.007142857;0.032738095;8.052.231.522;0;Nov;6;5;4;2;Returning_Visitor;FALSE;FALSE
6;109.6;0;0;17;495.1;0;0.01;0;0;Oct;2;4;8;2;New_Visitor;FALSE;FALSE
6;102.4;2;44.4;33;6.883.142.857;0;0.022222222;0;0;Sep;2;2;3;3;Returning_Visitor;FALSE;FALSE
6;266.7;0;0;18;8.430.166.667;0;0.015151515;9.542.515.706;0;Sep;2;2;1;4;Returning_Visitor;FALSE;FALSE
6;2.591.833.333;0;0;54;7.847.342.857;0.004511278;0.018114342;0;0;Oct;3;2;3;2;Returning_Visitor;FALSE;FALSE
6;35.1;0;0;138;6.440.235.256;0.001891253;0.027316655;0;0;June;2;2;3;3;Returning_Visitor;FALSE;FALSE
6;174.75;2;123;33;7.732.566.667;0.010810811;0.022972973;3.174.373.458;0;Nov;3;2;1;2;Returning_Visitor;FALSE;TRUE
6;205;0;0;20;221.78;0;0.001515152;0;0;Nov;1;1;1;2;Returning_Visitor;FALSE;FALSE
6;56.89;0;0;40;1.296.916.144;0;0.022634921;1.342.134.935;0;Sep;2;2;7;1;Returning_Visitor;FALSE;FALSE
6;3.523.666.667;0;0;11;6.056.166.667;0;0.008888889;0.714623214;0;June;2;2;1;2;Returning_Visitor;FALSE;TRUE
6;184.32;0;0;8;163.22;0;0.018181818;0;0;Nov;1;1;1;2;New_Visitor;FALSE;FALSE
6;240.9;2;201.4;237;9.437.769.068;0.010204082;0.030380952;1.453.831.135;0;June;2;4;3;1;Returning_Visitor;FALSE;TRUE
6;102.5;0;0;23;3.510.333.333;0;0.015517241;0;0;Oct;1;1;1;4;Returning_Visitor;FALSE;FALSE
6;93.9;0;0;19;3.233.740.476;0.024242424;0.032223645;1.939.995.042;0;Sep;2;2;3;1;Returning_Visitor;TRUE;FALSE
6;90.1;0;0;35;643.05;0;0.015789474;0;0;Oct;1;1;3;4;Returning_Visitor;TRUE;FALSE
6;90.6;0;0;10;384.8;0;0.015384615;0;0;Aug;1;2;3;2;New_Visitor;TRUE;FALSE
6;93.3;0;0;70;2.678.055.238;0;0.005868545;0;0;Jul;2;2;1;2;Returning_Visitor;TRUE;FALSE
6;161.52;0;0;14;2.956.974.359;0;0.026315789;0;0;Nov;3;2;8;2;Returning_Visitor;FALSE;FALSE
6;81.12;0;0;26;2.134.103.333;0;0.014583333;1.338.353.821;0;Jul;2;2;1;6;Returning_Visitor;FALSE;FALSE
6;83.4;1;102.3;34;9.706.266.667;0.008823529;0.014313725;0;0;Nov;1;1;6;2;Returning_Visitor;FALSE;FALSE
6;229;2;40.02;71;2.576.432.121;0.01027027;0.045526366;0;0;Oct;1;1;2;1;Returning_Visitor;TRUE;FALSE
6;44.4;1;0;38;2001.7;0.006342495;0.030232558;0;0;June;2;2;2;3;Returning_Visitor;FALSE;FALSE
6;2.459.333.333;2;15.2;27;1333.8;0.012903226;0.029032258;4.945.717.395;0;Nov;2;2;9;6;Returning_Visitor;FALSE;FALSE
6;262.02;0;0;25;6.884.533.333;0;0.025904762;2.368.830.117;0;Sep;2;2;3;2;Returning_Visitor;FALSE;FALSE
6;132.22;3;18;22;4.188.444.444;0;0.001020408;0;0;Oct;2;2;1;2;New_Visitor;TRUE;FALSE
6;473.7;1;42.4;47;2.101.691.541;0.007435897;0.02061552;0;0;Jul;3;3;8;1;Returning_Visitor;TRUE;FALSE
6;1.744.571.429;2;24.2;107;16.882.494;0;0.016407828;2.385.969.641;0;June;2;4;1;2;Returning_Visitor;TRUE;FALSE
6;285.9;0;0;13;291.3;0;0.0125;5.311.442.085;0;Nov;1;1;4;2;New_Visitor;FALSE;TRUE
6;342.1;0;0;82;8.951.111.111;0.002325581;0.004844961;0;0;Sep;2;2;1;3;Returning_Visitor;FALSE;FALSE
6;72.04;2;206.6;24;7.094.333.333;0.007142857;0.016666667;1.570.942.935;0;Aug;2;2;2;2;Returning_Visitor;FALSE;TRUE
6;95.6;0;0;12;5.827.333.333;0.014285714;0.035714286;2.132.413.414;0;Sep;2;2;8;7;Returning_Visitor;FALSE;FALSE
6;1.073.666.667;0;0;11;151.3;0.005555556;0.04;0;0;Nov;2;2;1;3;Returning_Visitor;FALSE;FALSE
6;75.5;0;0;3;66.05;0;0.022222222;2.147.142.017;0;Aug;2;2;7;6;Returning_Visitor;FALSE;TRUE
6;70.58;0;0;15;296.58;0;0.028571429;0;0;Nov;2;4;1;3;Returning_Visitor;FALSE;FALSE
6;122.8;0;0;7;175.4;0;0.018181818;0;0;Nov;2;5;5;2;New_Visitor;FALSE;FALSE
6;803.47;0;0;30;6.346.880.952;0.08083779;0.106666667;0;0;Nov;3;2;8;13;Returning_Visitor;FALSE;FALSE
6;132.025;3;79.7;45;1.620.141.667;0;0.009333333;0;0;Oct;1;1;1;2;Returning_Visitor;FALSE;FALSE
6;107.7;0;0;14;290.8;0;0.010526316;0;0;Sep;2;2;1;5;New_Visitor;FALSE;FALSE
6;1.056.333.333;2;105.95;8;2.463.865.079;0;0.008928571;0;0;Nov;3;2;2;3;Returning_Visitor;FALSE;FALSE
6;301.2;0;0;87;1.836.983.333;0.009782609;0.026449275;0;0;Sep;2;2;6;3;Returning_Visitor;FALSE;FALSE
6;124.2;0;0;5;94.6;0;0.022222222;0;0;Nov;1;1;2;5;New_Visitor;FALSE;TRUE
6;3.784.666.667;0;0;13;9.506.666.667;0.022222222;0.054444444;0;0;Oct;1;1;1;3;Returning_Visitor;FALSE;FALSE
6;104.4;1;0;32;879.75;0;0.014285714;20.503.488;0;Nov;2;4;1;1;Returning_Visitor;FALSE;TRUE
6;135.15;0;0;52;119.922.619;0.013095238;0.020257937;0;0;Sep;3;2;3;13;Returning_Visitor;FALSE;FALSE
6;1.711.190.476;0;0;22;472.752.381;0.028571429;0.029761905;0;0;Nov;3;2;2;4;Returning_Visitor;FALSE;FALSE
6;1.429.111.111;0;0;13;2.643.396.825;0;0.034509804;0;0;Sep;1;1;3;5;Returning_Visitor;FALSE;FALSE
6;265.4;0;0;6;161.6;0;0.022222222;0;0;Aug;1;1;3;3;New_Visitor;FALSE;FALSE
6;93.125;0;0;29;424.125;0;0.020689655;0;0;Dec;1;8;1;1;Returning_Visitor;FALSE;FALSE
6;539.5;0;0;11;6.025.833.333;0.008888889;0.02;0;0;Dec;3;2;1;1;Returning_Visitor;FALSE;FALSE
6;65;0;0;4;40;0;0.014285714;0;0;Dec;2;2;1;2;New_Visitor;FALSE;FALSE
6;416;2;121;94;2.881.684.524;0.006122449;0.025340136;0;0;Nov;3;2;2;13;Returning_Visitor;FALSE;FALSE
6;1.096.666.667;0;0;7;8.616.666.667;0.006666667;0.051111111;0;0;Dec;2;5;7;2;Returning_Visitor;FALSE;TRUE
6;7.201.960.784;4;343;157;446.128.524;8.08E-05;0.007018826;3.185.608.032;0;Dec;2;4;3;2;Returning_Visitor;FALSE;TRUE
6;2.650.416.667;0;0;59;2.934.236.722;0.006666667;0.022333333;6.099.899.016;0;Nov;1;2;1;2;Returning_Visitor;FALSE;FALSE
6;2.940.705.128;6;1343.25;51;3.472.870.513;0.011866969;0.037170572;0;0;Nov;2;2;1;2;Returning_Visitor;FALSE;FALSE
6;2.393.333.333;0;0;31;1.875.169.444;0;0.025324675;2.185.958.403;0;Nov;1;1;1;2;Returning_Visitor;FALSE;FALSE
6;189.25;0;0;25;6.354.916.667;0.006666667;0.010222222;1.058.098.677;0;Nov;3;2;3;8;Returning_Visitor;TRUE;TRUE
6;30.7;3;45;38;1.481.783.333;0.012244898;0.029387755;0;0;Nov;2;2;4;10;Returning_Visitor;FALSE;TRUE
6;479.25;0;0;51;2.156.525.403;0;0.011878788;6.229.994.739;0;Nov;2;2;1;2;Returning_Visitor;FALSE;TRUE
6;160;0;0;55;1.707.666.667;0;0.005357143;2.410.206.377;0;Dec;2;2;1;2;New_Visitor;FALSE;TRUE
6;42;0;0;41;1.074.333.333;0;0.019047619;0;0;Dec;2;2;7;3;Returning_Visitor;FALSE;FALSE
6;276;0;0;24;1021.2;0.014285714;0.022619048;824.326.349;0;Dec;1;1;3;1;Returning_Visitor;TRUE;FALSE
6;257.5;0;0;37;2.533.333.333;0.014634146;0.031707317;6.651.334.683;0;Nov;2;2;3;1;Returning_Visitor;FALSE;TRUE
6;2.218.333.333;1;51.5;39;8.417.833.333;0.005426357;0.017585825;0;0;Dec;1;2;8;1;Returning_Visitor;FALSE;FALSE
6;112.5;0;0;86;204.123.355;0.000387597;0.00786268;5.911.452.178;0;Nov;2;4;1;2;Returning_Visitor;FALSE;TRUE
6;110.625;1;106;30;1.508.521.825;0.04;0.043294931;2.101.746.974;0;Nov;3;2;3;13;Returning_Visitor;FALSE;FALSE
6;110.5;1;20;137;5.380.686.996;0.005517241;0.021311846;1.963.592.426;0;Nov;2;4;3;10;Returning_Visitor;FALSE;TRUE
6;5.138.333.333;0;0;33;2.690.333.333;0;0.01754386;3.021.878.011;0;Nov;2;4;1;2;Returning_Visitor;FALSE;TRUE
6;79.25;0;0;13;1.501.666.667;0;0.012631579;0;0;Dec;1;1;1;3;New_Visitor;FALSE;FALSE
6;77.5;0;0;71;1.361.780.952;0;0.014003044;0;0;Dec;2;2;9;2;Returning_Visitor;FALSE;FALSE
6;125.25;2;89;146;3.697.731.633;0.008108108;0.015188129;7.335.866.939;0;Nov;2;2;1;2;Returning_Visitor;TRUE;TRUE
6;368.75;0;0;46;3.368.305.556;0.003846154;0.011858974;0;0;Nov;2;2;1;2;New_Visitor;FALSE;FALSE
6;94.1;0;0;92;4.212.141.886;0.008333333;0.021875;6.664.927.724;0;Nov;1;1;1;2;Returning_Visitor;TRUE;TRUE
6;507;2;36.25;11;431;0;0.013333333;0;0;Dec;3;2;2;2;Returning_Visitor;FALSE;FALSE
