,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Visitor_isReturning
8483,0.0,0.0,0.0,11.0,24.0,11.0,0.0,0.1,0.0,0.0,Dec,2.0,2.0,1,10.0,Returning_Visitor,0.0,False,1
8484,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Dec,2.0,2.0,1,13.0,Returning_Visitor,0.0,False,1
8485,5.0,107.0,2.0,15.0,250.0,8622.38,0.005670471,0.02250017,0.0,0.0,Nov,3.0,2.0,1,1.0,Returning_Visitor,0.0,True,1
8486,7.0,42.25714286,0.0,0.0,124.0,4067.010247,0.009230769,0.022888335,6.709440135,0.0,Nov,2.0,2.0,3,2.0,Returning_Visitor,0.0,True,1
8487,6.0,513.8333333,0.0,0.0,33.0,2690.333333,0.0,0.01754386,30.21878011,0.0,Nov,2.0,4.0,1,2.0,Returning_Visitor,0.0,True,1
8488,6.0,79.25,0.0,0.0,13.0,150.16666669999995,0.0,0.012631579,0.0,0.0,Dec,1.0,1.0,1,3.0,New_Visitor,0.0,False,0
8489,0.0,0.0,0.0,0.0,7.0,267.5,0.028571429,0.06428571400000001,0.0,0.0,Dec,2.0,2.0,6,3.0,Returning_Visitor,0.0,False,1
8490,3.0,74.0,0.0,0.0,44.0,844.9416667000003,0.0044444440000000005,0.015925926,0.0,0.0,Dec,1.0,2.0,1,10.0,Returning_Visitor,0.0,False,1
8491,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,2.0,2.0,1,3.0,Returning_Visitor,0.0,False,1
8492,0.0,0.0,0.0,0.0,37.0,918.5416667000003,0.005405405,0.005315315,0.0,0.0,Nov,1.0,1.0,1,2.0,New_Visitor,1.0,True,0
8493,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.1,0.0,0.0,Dec,2.0,2.0,2,13.0,Returning_Visitor,0.0,False,1
8494,0.0,0.0,0.0,0.0,3.0,46.75,0.0,0.066666667,0.0,0.0,Nov,2.0,2.0,3,10.0,Returning_Visitor,0.0,False,1
8495,0.0,0.0,0.0,0.0,7.0,121.0,0.028571429,0.05714285700000001,0.0,0.0,Dec,2.0,2.0,7,3.0,Returning_Visitor,1.0,False,1
8496,13.0,297.75,3.0,352.5,41.0,2422.375,0.0,0.016037736,72.43846009,0.0,Dec,2.0,2.0,1,8.0,Returning_Visitor,0.0,True,1
8497,13.0,337.5416667,2.0,23.0,32.0,1249.8661439999996,0.0055,0.02577466,0.0,0.0,Dec,2.0,2.0,1,2.0,Returning_Visitor,0.0,False,1
8498,3.0,98.5,0.0,0.0,27.0,702.3333332999998,0.023214286,0.042261905,0.0,0.0,Dec,2.0,2.0,7,2.0,Returning_Visitor,0.0,False,1
8499,1.0,12.0,0.0,0.0,99.0,4097.708838000001,0.002061856,0.013745704,0.0,0.0,Nov,2.0,2.0,3,2.0,Returning_Visitor,0.0,False,1
8500,0.0,0.0,3.0,13.0,36.0,1042.507143,0.01025641,0.027136752000000004,0.0,0.0,Dec,1.0,1.0,3,1.0,Returning_Visitor,0.0,False,1
8501,0.0,0.0,0.0,0.0,14.0,169.91666669999995,0.0,0.076190476,0.0,0.0,Nov,2.0,2.0,4,2.0,Returning_Visitor,0.0,True,1
8502,4.0,67.5,0.0,0.0,27.0,834.6666667000002,0.0,0.014285714,0.0,0.0,Nov,2.0,2.0,2,2.0,New_Visitor,1.0,False,0
8503,1.0,33.5,1.0,15.75,28.0,1421.25,0.004597701,0.040229885,0.0,0.0,Dec,2.0,2.0,1,1.0,Returning_Visitor,1.0,False,1
8504,1.0,5.5,0.0,0.0,103.0,2429.279762,0.034951923,0.044360501,0.0,0.0,Nov,3.0,2.0,1,13.0,Returning_Visitor,0.0,False,1
8505,7.0,177.5,6.0,312.0,40.0,1123.050824,0.008680555999999999,0.024695767,0.0,0.0,Dec,1.0,1.0,3,2.0,Returning_Visitor,0.0,False,1
8506,3.0,171.0,0.0,0.0,31.0,441.1369048,0.0,0.008823529,0.0,0.0,Dec,2.0,2.0,1,20.0,Returning_Visitor,0.0,False,1
8507,2.0,128.5,0.0,0.0,7.0,209.0,0.027777778,0.053439153,0.0,0.0,Nov,3.0,2.0,3,2.0,Returning_Visitor,0.0,False,1
8508,0.0,0.0,0.0,0.0,33.0,1475.254167,0.0,0.015530303,9.429362483,0.0,Nov,3.0,2.0,4,2.0,Returning_Visitor,1.0,False,1
8509,1.0,32.5,0.0,0.0,4.0,73.5,0.0,0.04,0.0,0.0,Nov,3.0,2.0,1,2.0,New_Visitor,0.0,False,0
8510,9.0,98.26666667,3.0,144.5,37.0,1630.137415,0.019565217,0.038037998,0.0,0.0,Nov,3.0,2.0,7,3.0,Returning_Visitor,0.0,True,1
8511,2.0,96.75,0.0,0.0,103.0,3216.920172,0.012190476,0.030754266,0.0,0.0,Dec,2.0,2.0,6,2.0,Returning_Visitor,1.0,False,1
8512,0.0,0.0,0.0,0.0,3.0,32.5,0.066666667,0.133333333,0.0,0.0,Dec,2.0,2.0,9,3.0,Returning_Visitor,1.0,False,1
8513,0.0,0.0,0.0,0.0,18.0,623.725,0.016666667,0.055396825,0.0,0.0,Dec,2.0,2.0,6,2.0,Returning_Visitor,0.0,False,1
8514,3.0,52.5,0.0,0.0,139.0,3674.737578,0.002142857,0.011897443999999998,17.50624004,0.0,Nov,2.0,2.0,2,10.0,Returning_Visitor,0.0,True,1
8515,5.0,172.08333330000005,0.0,0.0,21.0,486.1472222,0.0,0.0105,48.0136549,0.0,Nov,2.0,2.0,4,1.0,Returning_Visitor,0.0,True,1
8516,0.0,0.0,1.0,100.0,19.0,1645.679762,0.0022222220000000003,0.02962963,0.0,0.0,Dec,2.0,5.0,6,1.0,Returning_Visitor,0.0,False,1
8517,6.0,77.5,0.0,0.0,71.0,1361.7809519999996,0.0,0.014003044,0.0,0.0,Dec,2.0,2.0,9,2.0,Returning_Visitor,0.0,False,1
8518,0.0,0.0,0.0,0.0,13.0,257.0,0.035714286,0.078571429,0.0,0.0,Nov,1.0,1.0,2,2.0,Returning_Visitor,0.0,False,1
8519,8.0,223.375,0.0,0.0,37.0,3152.5,0.0,0.011965812,13.25001247,0.0,Dec,3.0,2.0,3,2.0,Returning_Visitor,0.0,True,1
8520,0.0,0.0,0.0,0.0,6.0,339.0,0.0,0.033333333,0.0,0.0,Nov,1.0,1.0,1,3.0,Returning_Visitor,0.0,False,1
8521,8.0,275.75,1.0,97.0,204.0,5209.820361,0.002571429,0.015411986,0.0,0.0,Nov,2.0,2.0,1,2.0,Returning_Visitor,0.0,False,1
8522,0.0,0.0,0.0,0.0,28.0,558.4761905,0.016666667,0.016309524,0.0,0.0,Nov,1.0,1.0,2,2.0,Returning_Visitor,0.0,False,1
8523,5.0,73.75,0.0,0.0,131.0,2244.616667,0.005343511,0.017506361,0.0,0.0,Nov,2.0,2.0,1,2.0,Returning_Visitor,0.0,False,1
8524,0.0,0.0,0.0,0.0,47.0,2032.272727,0.017021276999999998,0.023877069,0.0,0.0,Nov,3.0,2.0,7,1.0,Returning_Visitor,1.0,False,1
8525,0.0,0.0,2.0,3.0,22.0,1904.183333,0.016666667,0.052777778,0.0,0.0,Nov,2.0,2.0,2,11.0,Returning_Visitor,0.0,False,1
8526,0.0,0.0,0.0,0.0,38.0,883.55,0.026315789,0.03907496,0.0,0.0,Nov,2.0,2.0,1,3.0,Returning_Visitor,0.0,False,1
8527,0.0,61.875,0.0,0.0,164.0,4389.887511999998,0.001183432,0.010151043,6.6642391189999985,0.0,Nov,2.0,2.0,1,2.0,Returning_Visitor,0.0,True,1
8528,0.0,0.0,0.0,0.0,4.0,214.3333333,0.0,0.05,0.0,0.0,Nov,1.0,1.0,9,3.0,Returning_Visitor,0.0,False,1
8529,4.0,121.5,0.0,0.0,2.0,34.0,0.0,0.023809524,0.0,0.0,Nov,2.0,2.0,9,8.0,New_Visitor,0.0,False,0
8530,0.0,0.0,2.0,7.0,18.0,598.8738095,0.003333333,0.025555556,0.0,0.0,Nov,2.0,2.0,1,10.0,Returning_Visitor,0.0,False,1
8531,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,2.0,2.0,6,13.0,Returning_Visitor,0.0,False,1
8532,1.0,0.0,0.0,0.0,32.0,593.0,0.0,0.013541667,0.0,0.0,Nov,2.0,2.0,3,6.0,Returning_Visitor,0.0,False,1
8533,7.0,118.5,0.0,0.0,28.0,829.2083332999998,0.0,0.015151515,17.79456354,0.0,Dec,1.0,2.0,3,2.0,Returning_Visitor,0.0,False,1
8534,0.0,0.0,0.0,0.0,9.0,183.3333333,0.0,0.022222222000000003,0.0,0.0,Dec,2.0,10.0,4,1.0,Returning_Visitor,0.0,False,1
8535,7.0,322.25,1.0,0.0,121.0,4875.106113,0.011806061,0.020025438,0.0,0.0,Nov,3.0,2.0,1,13.0,Returning_Visitor,0.0,False,1
8536,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,4.0,1.0,3,3.0,Returning_Visitor,0.0,False,1
8537,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.1,0.0,0.0,Dec,4.0,2.0,1,1.0,Returning_Visitor,1.0,False,1
8538,0.0,0.0,0.0,0.0,25.0,1344.291667,0.0,0.008695652,0.0,0.0,Nov,2.0,4.0,1,8.0,Returning_Visitor,0.0,False,1
8539,1.0,15.0,0.0,0.0,19.0,817.5,0.011111111000000002,0.022222222000000003,0.0,0.0,Nov,2.0,2.0,1,2.0,Returning_Visitor,0.0,False,1
8540,4.0,28.5,0.0,0.0,20.0,500.5,0.0,0.029824561,0.0,0.0,Nov,4.0,1.0,2,1.0,Returning_Visitor,1.0,False,1
8541,0.0,0.0,2.0,11.0,1.0,0.0,0.066666667,0.133333333,0.0,0.0,Nov,1.0,1.0,1,2.0,Returning_Visitor,0.0,False,1
8542,4.0,78.5,1.0,32.75,50.0,1897.833333,0.0127,0.011746032,0.0,0.0,Dec,1.0,1.0,9,3.0,Returning_Visitor,1.0,False,1
8543,5.0,112.1666667,0.0,0.0,60.0,1883.866667,0.017460317,0.042436975,0.0,0.0,Nov,2.0,2.0,1,2.0,Returning_Visitor,0.0,False,1
8544,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,3.0,2.0,3,3.0,Returning_Visitor,0.0,False,1
8545,0.0,0.0,0.0,0.0,59.0,3033.689449,0.00756193,0.015479685,0.0,0.0,Nov,1.0,2.0,3,2.0,Returning_Visitor,0.0,False,1
8546,0.0,0.0,0.0,0.0,83.0,2922.497511,0.009756098,0.030081301,0.0,0.0,Nov,2.0,2.0,1,1.0,Returning_Visitor,0.0,False,1
8547,5.0,135.25,0.0,0.0,26.0,794.9928571,0.007407406999999999,0.026419753,33.44471217,0.0,Dec,1.0,1.0,1,2.0,Returning_Visitor,0.0,False,1
8548,12.0,1106.389831,9.0,627.4583332999998,125.0,7444.938071,0.007701238000000002,0.022385989,7.201209277,0.0,Nov,3.0,2.0,4,2.0,Returning_Visitor,0.0,True,1
8549,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,3.0,2.0,7,2.0,Returning_Visitor,0.0,False,1
8550,4.0,65.5,0.0,0.0,23.0,783.75,0.007692308,0.030769231,0.0,0.0,Nov,2.0,5.0,3,1.0,Returning_Visitor,1.0,True,1
8551,1.0,0.0,0.0,0.0,30.0,1732.0666670000005,0.025806452,0.050752688,13.13492027,0.0,Nov,2.0,2.0,9,10.0,Returning_Visitor,0.0,False,1
8552,0.0,0.0,0.0,0.0,72.0,2304.15,0.008450704,0.020355466000000003,3.178183427,0.0,Nov,3.0,2.0,1,2.0,Returning_Visitor,0.0,True,1
8553,0.0,0.0,0.0,0.0,12.0,584.3333332999998,0.0,0.023076923,12.58590538,0.0,Nov,2.0,2.0,3,8.0,Returning_Visitor,0.0,False,1
8554,0.0,0.0,0.0,0.0,20.0,678.0,0.0,0.03,0.0,0.0,Dec,2.0,2.0,3,10.0,Returning_Visitor,0.0,False,1
8555,0.0,0.0,0.0,0.0,48.0,2492.166667,0.0,0.014583333,0.0,0.0,Nov,2.0,4.0,1,2.0,Returning_Visitor,0.0,False,1
8556,0.0,0.0,0.0,0.0,38.0,1656.615043,0.018421053,0.04154591,0.0,0.0,Dec,3.0,2.0,2,2.0,Returning_Visitor,1.0,False,1
8557,12.0,232.3535714,0.0,0.0,439.0,17550.58486,0.00562963,0.018437701,2.626909076,0.0,Nov,2.0,5.0,1,10.0,Returning_Visitor,0.0,True,1
8558,0.0,0.0,1.0,118.0,14.0,224.3916667,0.047619048,0.063265306,0.0,0.0,Nov,3.0,2.0,1,2.0,Returning_Visitor,0.0,False,1
8559,1.0,11.0,1.0,8.0,79.0,2693.582331,0.0,0.003430424,0.0,0.0,Dec,1.0,1.0,3,2.0,Returning_Visitor,0.0,False,1
8560,6.0,125.25,2.0,89.0,146.0,3697.731633,0.008108108000000001,0.015188129,73.35866939,0.0,Nov,2.0,2.0,1,2.0,Returning_Visitor,1.0,True,1
8561,0.0,0.0,0.0,0.0,5.0,135.75,0.04,0.053333333,0.0,0.0,Dec,2.0,2.0,3,2.0,New_Visitor,0.0,False,0
8562,1.0,0.0,0.0,0.0,4.0,795.0,0.066666667,0.111111111,0.0,0.0,Nov,3.0,2.0,9,6.0,Returning_Visitor,1.0,False,1
8563,1.0,0.0,1.0,80.16666667,29.0,759.75,0.0,0.019354839,0.0,0.0,Nov,2.0,2.0,1,6.0,Returning_Visitor,1.0,False,1
8564,0.0,0.0,1.0,21.0,25.0,525.1666667,0.007692308,0.030769231,0.0,0.0,Nov,2.0,2.0,3,2.0,New_Visitor,1.0,False,0
8565,0.0,0.0,0.0,0.0,9.0,195.25,0.022222222000000003,0.081481481,0.0,0.0,Nov,1.0,1.0,8,10.0,Returning_Visitor,0.0,False,1
8566,0.0,0.0,0.0,0.0,21.0,499.75,0.00952381,0.033333333,0.0,0.0,Nov,2.0,4.0,3,10.0,Returning_Visitor,0.0,True,1
8567,2.0,31.0,0.0,0.0,20.0,583.0694444000002,0.0,0.01,0.0,0.0,Dec,4.0,2.0,1,2.0,Returning_Visitor,0.0,False,1
8568,0.0,0.0,0.0,0.0,12.0,231.75,0.0,0.016666667,0.0,0.0,Nov,1.0,1.0,2,1.0,Returning_Visitor,0.0,False,1
8569,0.0,0.0,0.0,0.0,54.0,1441.636905,0.008461538000000001,0.004290709,0.0,0.0,Nov,1.0,1.0,1,2.0,Returning_Visitor,0.0,False,1
8570,13.0,662.3392857000001,0.0,0.0,81.0,4284.422619,0.002298851,0.022822804,2.647620068,0.0,Dec,1.0,1.0,6,2.0,Returning_Visitor,1.0,True,1
8571,0.0,0.0,0.0,0.0,6.0,151.0,0.0,0.08,0.0,0.0,Dec,1.0,8.0,4,6.0,Returning_Visitor,0.0,False,1
8572,0.0,0.0,0.0,0.0,18.0,909.75,0.022222222000000003,0.048148148,0.0,0.0,Nov,3.0,2.0,1,3.0,Returning_Visitor,0.0,False,1
8573,1.0,15.0,0.0,0.0,15.0,691.8333332999998,0.0,0.014285714,59.6118415,0.0,Nov,2.0,2.0,2,2.0,Returning_Visitor,0.0,True,1
8574,6.0,368.75,0.0,0.0,46.0,3368.3055560000007,0.003846154,0.011858974,0.0,0.0,Nov,2.0,2.0,1,2.0,New_Visitor,0.0,False,0
8575,0.0,0.0,0.0,0.0,8.0,121.375,0.0,0.025,0.0,0.0,Dec,3.0,2.0,4,2.0,New_Visitor,0.0,False,0
8576,0.0,0.0,0.0,0.0,10.0,386.5,0.0,0.01,0.0,0.0,Nov,2.0,4.0,6,8.0,Returning_Visitor,0.0,False,1
8577,3.0,36.0,0.0,0.0,3.0,29.5,0.0,0.04,0.0,0.0,Nov,2.0,10.0,3,2.0,Returning_Visitor,0.0,False,1
8578,0.0,0.0,0.0,0.0,18.0,2335.125,0.0,0.033333333,0.0,0.0,Nov,2.0,2.0,1,3.0,Returning_Visitor,0.0,False,1
8579,4.0,64.46428571,0.0,0.0,29.0,1414.589286,0.0,0.0125,21.05431578,0.0,Dec,2.0,2.0,1,2.0,Returning_Visitor,0.0,True,1
8580,1.0,0.0,0.0,0.0,59.0,2334.105159,0.018421053,0.042076023,0.0,0.0,Dec,2.0,2.0,3,3.0,Returning_Visitor,0.0,False,1
8581,1.0,21.0,0.0,0.0,13.0,1474.5,0.0,0.016666667,69.46175766,0.0,Dec,2.0,2.0,4,3.0,Returning_Visitor,0.0,True,1
8582,6.0,94.1,0.0,0.0,92.0,4212.141886,0.008333333,0.021875,6.664927724,0.0,Nov,2.0,1.0,1,2.0,Returning_Visitor,1.0,True,1
8583,0.0,0.0,0.0,0.0,30.0,677.9166667000002,0.006666666999999999,0.013333333,0.0,0.0,Nov,3.0,2.0,1,2.0,Returning_Visitor,1.0,False,1
8584,6.0,507.0,2.0,36.25,11.0,431.0,0.0,0.013333333,0.0,0.0,Dec,3.0,2.0,2,2.0,Returning_Visitor,0.0,False,1
8585,11.0,194.575,0.0,0.0,81.0,2126.077501,0.011728395,0.02129074,0.0,0.0,Nov,3.0,2.0,1,2.0,Returning_Visitor,1.0,False,1
8586,10.0,229.0,0.0,0.0,27.0,760.7708332999998,0.011764706000000002,0.012941176,41.2169154,0.0,Nov,2.0,2.0,3,10.0,Returning_Visitor,0.0,True,1
8587,7.0,114.75,1.0,15.75,21.0,1615.660256,0.0,0.009937888,0.0,0.0,Dec,2.0,2.0,8,2.0,New_Visitor,1.0,False,0
8588,9.0,474.0,0.0,0.0,19.0,805.65,0.001242236,0.019397993,0.0,0.0,Nov,1.0,1.0,1,2.0,Returning_Visitor,0.0,False,1
8589,0.0,0.0,0.0,0.0,17.0,546.2291667000002,0.014814815,0.01957672,14.49431487,0.0,Dec,2.0,2.0,7,2.0,Returning_Visitor,0.0,False,1
8590,1.0,0.0,0.0,0.0,20.0,809.0,0.00952381,0.028571429,25.75735474,0.0,Dec,2.0,5.0,1,1.0,Returning_Visitor,0.0,False,1
8591,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.1,0.0,0.0,Nov,2.0,2.0,4,1.0,Returning_Visitor,0.0,False,1
8592,0.0,0.0,0.0,0.0,6.0,604.0,0.0,0.04,0.0,0.0,Nov,1.0,1.0,2,2.0,New_Visitor,0.0,False,0
8593,12.0,651.875,3.0,20.0,59.0,3066.695513,0.0,0.010460069,0.0,0.0,Nov,2.0,2.0,3,1.0,Returning_Visitor,0.0,False,1
8594,8.0,199.625,2.0,10.0,81.0,4272.607937,0.002352941,0.018627451,0.0,0.0,Nov,2.0,2.0,1,2.0,Returning_Visitor,0.0,False,1
8595,0.0,0.0,1.0,0.0,31.0,751.0,0.003125,0.0421875,0.0,0.0,Dec,2.0,2.0,1,6.0,Returning_Visitor,1.0,False,1
8596,3.0,315.3333333,1.0,141.5,42.0,3009.0875,0.004021164,0.0323655,0.0,0.0,Nov,1.0,1.0,1,1.0,Returning_Visitor,0.0,False,1
8597,0.0,0.0,0.0,0.0,10.0,242.5833333,0.0,0.026666667,0.0,0.0,Dec,2.0,2.0,7,2.0,New_Visitor,0.0,False,0
8598,0.0,0.0,0.0,0.0,23.0,347.8522727,0.008695652,0.030434783,0.0,0.0,Nov,2.0,2.0,1,3.0,Returning_Visitor,0.0,False,1
8599,0.0,0.0,0.0,0.0,5.0,27.0,0.04,0.08,0.0,0.0,Dec,2.0,2.0,1,1.0,Returning_Visitor,0.0,False,1
8600,6.0,148.20833330000005,2.0,139.5,98.0,3714.352664,0.005,0.013429932,0.0,0.0,Nov,2.0,2.0,1,2.0,Returning_Visitor,0.0,False,1
8601,0.0,0.0,0.0,0.0,29.0,738.8861111,0.0,0.002469136,0.0,0.0,Dec,3.0,2.0,6,2.0,Returning_Visitor,1.0,False,1
8602,9.0,174.20833330000005,2.0,383.75,151.0,9018.123741,0.012820513,0.02459296,0.0,0.0,Nov,1.0,2.0,1,1.0,Returning_Visitor,1.0,False,1
8603,0.0,0.0,0.0,0.0,9.0,1726.5,0.0,0.05,0.0,0.0,Dec,2.0,4.0,7,1.0,Returning_Visitor,0.0,False,1
8604,0.0,0.0,0.0,0.0,24.0,1361.833333,0.0,0.029166667,0.0,0.0,Nov,2.0,2.0,2,1.0,Returning_Visitor,0.0,False,1
8605,0.0,0.0,0.0,0.0,11.0,271.0,0.018181818,0.036363636,0.0,0.0,Nov,2.0,2.0,1,3.0,Returning_Visitor,0.0,False,1
8606,0.0,0.0,0.0,0.0,13.0,546.9583332999998,0.0,0.033846154,0.0,0.0,Dec,2.0,2.0,1,3.0,Returning_Visitor,0.0,False,1
8607,1.0,18.2,1.0,9.0,30.0,3959.45,0.024652778,0.060590278,0.0,0.0,Dec,2.0,2.0,6,3.0,Returning_Visitor,0.0,False,1
8608,9.0,250.0833333,2.0,30.5,155.0,4643.283732,0.002073171,0.007466851,10.11599409,0.0,Nov,2.0,2.0,1,3.0,Returning_Visitor,0.0,True,1
8609,7.0,268.4166667,0.0,0.0,41.0,1124.875,0.0,0.011904762,0.0,0.0,Nov,2.0,2.0,9,2.0,Returning_Visitor,0.0,True,1
8610,0.0,0.0,0.0,0.0,3.0,98.0,0.0,0.066666667,0.0,0.0,Dec,1.0,1.0,9,2.0,Returning_Visitor,0.0,False,1
8611,1.0,4.0,0.0,0.0,4.0,67.25,0.0,0.013333333,0.0,0.0,Dec,2.0,2.0,2,2.0,Returning_Visitor,1.0,False,1
8612,6.0,101.625,0.0,0.0,140.0,7097.582291,0.003448276,0.009952433,21.88856759,0.0,Nov,2.0,2.0,3,13.0,Returning_Visitor,0.0,True,1
8613,0.0,0.0,1.0,249.5,33.0,1458.97619,0.027459219,0.041167134,0.0,0.0,Dec,2.0,2.0,1,10.0,Returning_Visitor,0.0,False,1
8614,2.0,20.14285714,0.0,0.0,4.0,33.14285714,0.0,0.039814815,0.0,0.0,May,3.0,2.0,1,10.0,Returning_Visitor,0.0,False,1
8615,0.0,0.0,0.0,0.0,36.0,572.9,0.011111111000000002,0.038888889,0.0,0.0,Dec,2.0,2.0,3,2.0,Returning_Visitor,0.0,False,1
8616,0.0,0.0,0.0,0.0,10.0,208.0,0.0,0.022222222000000003,125.961749,0.0,Dec,2.0,2.0,1,2.0,New_Visitor,0.0,True,0
8617,0.0,0.0,0.0,0.0,10.0,824.0,0.06,0.09,0.0,0.0,Dec,1.0,1.0,1,3.0,Returning_Visitor,0.0,False,1
8618,11.0,238.775641,1.0,9.0,200.0,7972.322431,0.002619048,0.014230973,21.83420125,0.0,Nov,2.0,2.0,1,2.0,Returning_Visitor,0.0,True,1
8619,5.0,71.08333333,0.0,0.0,24.0,1249.708333,0.0,0.005128205,52.28491058,0.0,Dec,2.0,2.0,3,2.0,New_Visitor,0.0,True,0
8620,0.0,0.0,0.0,0.0,30.0,480.6055556,0.028,0.041450216,0.0,0.0,Dec,3.0,2.0,3,3.0,Returning_Visitor,0.0,False,1
8621,1.0,5.0,0.0,0.0,21.0,258.6166667,0.0,0.009090909,0.0,0.0,Dec,2.0,2.0,4,3.0,Returning_Visitor,0.0,False,1
8622,0.0,0.0,2.0,23.0,4.0,57.75,0.0,0.066666667,0.0,0.0,Nov,2.0,5.0,3,1.0,Returning_Visitor,0.0,False,1
8623,8.0,195.0,2.0,86.0,56.0,3408.266667000001,0.014516129,0.027557013,9.594846797999999,0.0,Nov,1.0,2.0,1,2.0,Returning_Visitor,0.0,True,1
8624,0.0,0.0,0.0,0.0,4.0,73.5,0.0,0.05,0.0,0.0,Nov,1.0,1.0,3,1.0,Returning_Visitor,0.0,False,1
8625,0.0,0.0,4.0,52.5,38.0,2533.008333,0.0,0.026190476,0.0,0.0,Dec,2.0,4.0,4,2.0,Returning_Visitor,0.0,False,1
8626,0.0,0.0,0.0,0.0,6.0,85.75,0.0,0.05,0.0,0.0,Nov,2.0,4.0,1,2.0,Returning_Visitor,0.0,False,1
8627,1.0,73.0,0.0,0.0,12.0,2156.5,0.018181818,0.027272727000000004,68.88769355,0.0,Nov,3.0,2.0,1,2.0,New_Visitor,0.0,True,0
8628,0.0,0.0,0.0,0.0,5.0,111.25,0.0,0.033333333,0.0,0.0,Nov,2.0,2.0,1,20.0,Returning_Visitor,0.0,False,1
8629,15.0,677.1911765,0.0,0.0,152.0,3561.130212,0.0,0.008686559,5.731607802999999,0.0,Dec,2.0,2.0,6,1.0,Returning_Visitor,0.0,True,1
8630,15.0,68.5,2.0,34.25,385.0,14505.72725,0.007309999,0.013519938,0.0,0.0,Nov,3.0,2.0,3,3.0,Returning_Visitor,0.0,False,1
8631,1.0,8.0,1.0,15.0,58.0,2801.75119,0.010526316,0.016374269,7.267034211,0.0,Dec,3.0,2.0,4,2.0,Returning_Visitor,0.0,False,1
8632,8.0,451.2836134,10.0,961.45,131.0,2460.323686,0.003082192,0.021249277,2.3256638030000003,0.0,Nov,2.0,2.0,3,3.0,Returning_Visitor,0.0,True,1
8633,2.0,530.5,2.0,9.0,9.0,452.25,0.026666667,0.053333333,0.0,0.0,Dec,1.0,1.0,7,2.0,Returning_Visitor,0.0,False,1
8634,2.0,26.66666667,0.0,0.0,79.0,2619.109709,0.016315048999999998,0.020747988,0.0,0.0,Nov,1.0,1.0,3,10.0,Returning_Visitor,1.0,False,1
8635,0.0,0.0,0.0,0.0,44.0,784.8833333,0.0,0.004761905,360.9533839,0.0,Dec,99.0,99.0,9,20.0,Returning_Visitor,0.0,True,1
8636,0.0,0.0,0.0,0.0,1.0,784.8833333,0.2,0.2,0.0,0.0,Nov,1.0,8.0,2,1.0,Returning_Visitor,0.0,False,1
8637,2.0,62.5,0.0,0.0,17.0,775.3333332999998,0.0,0.045098039000000006,0.0,0.0,Nov,2.0,2.0,3,1.0,Returning_Visitor,0.0,True,1
8638,0.0,0.0,0.0,0.0,9.0,269.75,0.022222222000000003,0.048148148,0.0,0.0,Dec,3.0,2.0,5,6.0,Returning_Visitor,0.0,False,1
8639,1.0,20.0,0.0,0.0,38.0,1264.0,0.0,0.028947368,31.48142512,0.0,Dec,2.0,6.0,9,3.0,Returning_Visitor,0.0,False,1
8640,0.0,0.0,0.0,0.0,34.0,508.558547,0.014705882,0.027528909,0.0,0.0,Dec,2.0,2.0,3,10.0,Returning_Visitor,0.0,False,1
8641,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,3.0,2.0,7,1.0,Returning_Visitor,0.0,False,1
8642,0.0,0.0,0.0,0.0,7.0,61.5,0.028571429,0.085714286,0.0,0.0,Dec,2.0,4.0,3,1.0,Returning_Visitor,0.0,False,1
8643,0.0,0.0,0.0,0.0,2.0,12.0,0.166666667,0.166666667,0.0,0.0,Nov,1.0,1.0,1,10.0,Returning_Visitor,0.0,False,1
8644,2.0,45.5,0.0,0.0,2.0,122.25,0.0,0.018181818,0.0,0.0,Dec,2.0,2.0,7,2.0,New_Visitor,0.0,False,0
8645,2.0,147.5,7.0,209.0,48.0,698.6715201000002,0.004487179,0.01989011,68.91364255,0.0,Nov,3.0,2.0,7,11.0,Returning_Visitor,0.0,True,1
8646,1.0,0.0,2.0,11.0,50.0,1799.6666670000004,0.056410256,0.083012821,0.0,0.0,Dec,1.0,1.0,1,3.0,Returning_Visitor,0.0,False,1
8647,3.0,36.5,0.0,0.0,11.0,496.25,0.0,0.026190476,0.0,0.0,Dec,2.0,2.0,1,8.0,Returning_Visitor,0.0,False,1
8648,4.0,47.0,1.0,49.5,28.0,687.4670635,0.013978495,0.02734255,108.9089884,0.0,Nov,1.0,1.0,1,2.0,Returning_Visitor,1.0,True,1
